description,language
"LONGO LWAME; E NKENTO, NKENTO, KUVONDI KO UNGUDI WAME.",Portuguese
"Família, família, não destrua o meu matrimónio. Mulher, mulher, não destrua a",Portuguese
minha família.,Portuguese
61,Portuguese
O provérbio quer mostrar que a família e a mulher são indispensáveis na vida de,Portuguese
"um homem, pelo que é imprescindível o entendimento entre os cônjuges e os",Portuguese
membros das suas respectivas famílias para uma vida familial harmoniosa. «Um,Portuguese
homem divorciado é um homem infeliz».,Portuguese
"Famille, famille, ne me sépare pas de ma femme. Femme, femme, ne me sépare",Portuguese
pas de ma famille.,Portuguese
Le proverbe veut montrer que la famille et la femme sont nécessaires dans la vie,Portuguese
"d'un homme, de sorte qu'une bonne entente entre les conjoints et les membres",Portuguese
de leurs respectives families est indispensable entre les époux et les membres de,Portuguese
"leurs familles respectives pour que, entre tous, rêgne une vie harmonieuse.",Portuguese
«Un homme divorcé est un homme malheureux».,Portuguese
"Family, family, don't destroy my matrimony. Wife, wife, don't destroy my family.",Portuguese
The saying shows that a family and a wife are necessary in the life of a man so,Portuguese
that a good understanding must be between the spouses and their respective fam-,Portuguese
ilies in order to live all in a good and lasting harmony.,Portuguese
«A divorced man is an unhappy man for having broken the unity the essential,Portuguese
part of himself.»,Portuguese
"E MBONGO, E MBONGO, PÍ-f! E MUNTU, E MUNTU, KONGO",Portuguese
(YOVO = INGETA = KALUNGA).,Portuguese
"Dinheiro, dinheiro, sem resposta. Homem, homem, aqui estou!",Portuguese
"Quando se chama o dinheiro, ele não responde; mas quando se chama o homem,",Portuguese
ele responde: presente.,Portuguese
O provérbio mostra que o homem vale mais do que o dinheiro. O dinheiro foi,Portuguese
feito para o homem mas o hornem não foi feito para o dinheiro..,Portuguese
"Argent, argent ! Pas de réponse: Homme, homme, me voici !",Portuguese
"Quand on appelle l'argent, il ne répond pas, mais quand on appelle !homme, il",Portuguese
"répond «présent» ! Largent a été créé pour lhomme, mais l'homme n'a pas été",Portuguese
fait pour I'argent.,Portuguese
"Ce proverbe montre que I'homme vaut plus que I'argent, car Yargent a été fait",Portuguese
"pour l'homme, mais l'homme n'a pas été fait pour I'argent.",Portuguese
"Money, money, no answer ! Man, man, here I am !",Portuguese
"If you call money, there will be no answer: but if you call the man, he'll answer:",Portuguese
«here Lam».,Portuguese
"This saying shows that man is more important than money, because, money is",Portuguese
"made for man, but man is not made for money.",Portuguese
"ENDE (WENDE) MBWA, NKI DIAMBU WIDI MUNA NW'A MBWA?",Portuguese
"Bateu o cão, mas o que ouviu da boca dele?",Portuguese
Nunca condene o réu antes de ouvi-lo.,Portuguese
"Vous avez frappé le chien, mais qu'avez vous entendu de sa bouche?",Portuguese
Il ne faut jamais condamner l'accusé avant de I'avoir entendu.,Portuguese
"You beated the dog, but what did you hear from its mouth?",Portuguese
Never sentence the accused before hearing him.,Portuguese
62,Portuguese
"ENTI TUNZENGELE, EFUTI LENGELE.",Portuguese
"A árvore foi abatida, as folhas murcharam e tudo acabou.",Portuguese
"«O problema foi tratado, e a solução encontrada, pelo que a discussão pode ser",Portuguese
considerada como terminada».,Portuguese
"Nous avons abattu Varbre, les feuilles sont fanées et tout est terminée.",Portuguese
"«Le problême a été traité, la solution trouvée, et la discussion peut être considé-",Portuguese
rée comme terminée».,Portuguese
"The tree is pull down, the leaves are faded and everything is under control.",Portuguese
"«We've treated the problem, the solution is found and now the discussion can be",Portuguese
considered as closed».,Portuguese
"«E NTYETYE, DILA NGUDI AKU»! NZOLELE, KANSI YANI NTU UTUKA",Portuguese
KINSANGA ULUTALA.,Portuguese
"Ô carriça, chora a morte de tua mãe! Eu queria bem, mas vejam a exiguidade",Portuguese
da cabeça donde sairiam as lágrimas.,Portuguese
«Ninguém é obrigado a fazer o que não pode».,Portuguese
"Ô roitelet, pleures ta mêre ! Je le voudrais bien, mais voyez la petitesse de la",Portuguese
tête d'ou devraient jaillir les larmes. =,Portuguese
«À Vimpossible nul n'est tenu».,Portuguese
"O wren, shed tears over your mother ! I'd like to, but see my tiny head from",Portuguese
which should flow the tears.,Portuguese
«One cannot do the impossible».,Portuguese
E NZAMBI UNSADISI. NGEYE BENE UKISADISA.,Portuguese
"Deus, ajuda-me. Ajuda-te a ti mesmo.",Portuguese
"«Trabalha, que Deus te ajudará».",Portuguese
«A quem madruga Deus ajuda»,Portuguese
"Dieu, aide-moi. «Aide-toi toi-même».",Portuguese
"«Aide-toi, le ciel t'aidera».",Portuguese
"«A qui se lêve matin, Dieu aide et prête la main»",Portuguese
"God, help me. «Help yourself».",Portuguese
«God helps those who help themselves».,Portuguese
"E UNGUDI UNGUDI, KUNDIA NZIMBU KO. E NZIMBU NZIMBU KUNDIA",Portuguese
UNGUDIKO.,Portuguese
"Família, família, não acabe com o meu dinheiro. Dinheiro, dinheiro, não des-",Portuguese
trua a minha família.,Portuguese
"«Amigos, amigos, negócios à parte».",Portuguese
Riqueza e união familial são bênçãos divinas.,Portuguese
A unidade da família e do dinheiro deve fazer a felicidade e não a miséria de,Portuguese
todos.,Portuguese
"Famille, famille, n'anéantit pas ma richesse. Argent, argent, ne détruit pas ma",Portuguese
famille.,Portuguese
63,Portuguese
«Les affaires sont les affaires».,Portuguese
Richesse et union familiale sont des bénédictions divines.,Portuguese
Vunité de la famille et de Vargent doit faire le bonheur et non le malheur de la,Portuguese
famille.,Portuguese
"Family, family, don't waste my money. Money, money, don't destroy my family.",Portuguese
«Business is business».,Portuguese
«Money and family unity are God's blessings».,Portuguese
Family's unity must make the happiness and not the unhappiness of the family.,Portuguese
"E UNGUDI UNGUDI, KU VONDI LONGO LWAME KO, E NKENTO,",Portuguese
"NKENTO, KUVONDI UNGUDI WAME KO.",Portuguese
"Família, família, não me separe da minha mulher. Mulher, mulher, não me",Portuguese
divide da minha família.,Portuguese
«Um homem divorciado é um homem infeliz por ter rompido a unidade com,Portuguese
uma parte essencial de si próprio.»,Portuguese
"Famille, famille, ne me sépare pas de ma femme. Femme, femme, ne me divise",Portuguese
"pas de ma famille,",Portuguese
«Un homme divorcé est un homme malheureux pour avoir rompu I'unité avec,Portuguese
une partie essentielle de.lui-même.»,Portuguese
"Family, family, don't separate me from my wife. Wife, wife, don't separate me",Portuguese
from my family.,Portuguese
«A divorced man is an unhappy man for having broken the unity with the essen-,Portuguese
tial part of himself.»,Portuguese
"«E YENGA, UMPAN'E NTOTO». «MONO WOWO UNA KULONDE",Portuguese
UYIVAVA.»,Portuguese
"Ravina, dá-me da tua terra. Mas a ravina responde:",Portuguese
«Eu é quem precisa mais da tua terra que está em cima».,Portuguese
O provérbio mostra a incongruidade de quem pede a um homem nu de vestir um,Portuguese
outro homem esfarrapado ou andrajoso.,Portuguese
"«Não se pode despir um homem nu» (Plaute), «nem lhe pedir de pôr as mãos nos",Portuguese
"bolsos, pois, seria lhe pedir o impossível».",Portuguese
"«Não se deve pedir à uma pessoa de ser o que não é, nem lhe pedir ou esperar",Portuguese
dela o que não pode dar» (Norman Vincent Pealee).,Portuguese
"Ravin, donne-moi de la terre. Et le ravin de répondre: «c'est plutôt moi qui ai",Portuguese
"besoin de la terre qui est là haut, prês de vous !»",Portuguese
Le proverbe montre I'incongruité de celui qui demande à un homme nu de vêtir,Portuguese
un autre homme en lambeaux.,Portuguese
"«On ne peut dépouiller un homme nu (Plaute), ni lui demander de mettre les",Portuguese
mains dans les poches. Ce serait lui demander la lune.,Portuguese
"Or, «à ""impossible nul n'est tenu».",Portuguese
"On ne doit pas demander à une personne d'être ce qu'elle n'est pas, ni lui deman-",Portuguese
der ou d'espérer d'elle ce qu'elle ne peut pas donner» (Norman Vincent Peale).,Portuguese
"Ravine, give me of your soil. Ravine responded: «But I am the one who has",Portuguese
more need of the soil which is up there.»,Portuguese
64,Portuguese
This proverb shows the incongruity of someone asking a naked man to clothe,Portuguese
"someone else which is in rags and tatters,",Portuguese
"«One cannot deprive a naked man» (Plaute), nor ask him to put his hands into",Portuguese
"his pockets, because no one is expected to perform the impossible.",Portuguese
"«Do not ask a person to be what he/she, is not. Do not ask or expect from a per-",Portuguese
son what he cannot give» (Norman Vincent Peale).,Portuguese
EZI ZIKOKOLANGA KU MAKI ZITUKANGA.,Portuguese
Os galos que cantam começam nos ovos.,Portuguese
«Grandes carvalhos germinam das balotas.»,Portuguese
«Usa e serás mestre.»,Portuguese
Les coqs qui chantent viennent des oeuís.,Portuguese
«Les grands chênes germent des glands.»,Portuguese
«C'est en forgeant qu'on devient forgeron.»,Portuguese
The roosters that sing begin in the eggs.,Portuguese
Big oak-trees grow from little acorns.»,Portuguese
«Practice makes perfect.»,Portuguese
65,Portuguese
