description,language
only with cassava flour ?,Portuguese
The owner has the right to decide to do what he or she chooses to do of his/her,Portuguese
property.,Portuguese
IZOLANGA MBW'AME KAKALANGA VA NTANDU KA MUNSIKO.,Portuguese
"Num combate, gosto de ver o meu cão sempre em cima e não em baixo do seu",Portuguese
inimigo.,Portuguese
"«A luta dá ao triunfo o sabor da paixão, e a vitória embeleza a conquista.» (George",Portuguese
Meredith).,Portuguese
"Dans une compétition, jaime voir mon chien toujours au-dessus et non au-",Portuguese
dessous de son ennemi.,Portuguese
"«La lutte donne au triomphe la saveur de la passion, et la victoire embellit la con-",Portuguese
quête.» (George Meredith).,Portuguese
"In any combate, I do like to see my dog always on the top but not below its",Portuguese
enemy.,Portuguese
"«The struggle gives to the triumph the flavour of passion, and the victory embell-",Portuguese
ishes the conquest.» (George Meredith).,Portuguese
72,Portuguese
K,Portuguese
KALA N'KAMBAKANI VA KATI KW'AMBUTA YE ALEKE.,Portuguese
Sê um traço de união entre os mais velhos e os mais novos.,Portuguese
«Quem é chefe seja uma ponte» (Th. Fuller).,Portuguese
"«Olha para quem está acima de ti como teu paí, e para quem está abaixo de ti",Portuguese
como teu filho» (Prov. Persa — R.Sha).,Portuguese
Sois un trait d'union entre les plus vieux et les plus jeunes.,Portuguese
«Qui est chef soit le pont» (Th.Fuller).,Portuguese
"«Regarde celui qui est au-dessus de toi comme ton pêre, et celui qui est au-des-",Portuguese
sous de toi comme ton fils» (Prov.persan — R.Sha).,Portuguese
Be a link between the old men and the young men.,Portuguese
«He who chief be a bridge» (Th.Fuller).,Portuguese
"«Look at that which is upon you as your father, and at that which is under you as",Portuguese
your son» (Persan prov.).,Portuguese
KALA NZENZE WAKITENDELA NGEYE MOSI.,Portuguese
Seja um grilo para estridular por si mesmo.,Portuguese
Diz-se de alguém que deve falar por si próprio para defender o seu problema.,Portuguese
Sois un cri-cri pour crier toi-même.,Portuguese
Se dit de quelqu'un qui doit parler soi-même pour défendre son problême.,Portuguese
Be a cricket to stridulate yourself.,Portuguese
Said of someone who must speak by himself to defend his case.,Portuguese
KALA YE NTONA ZITOBULANGA YAKA.,Portuguese
Tenha ideias que furam as paredes.,Portuguese
Isso quer dizer: «ser perspicaz».,Portuguese
Ayez des idées qui percent les murs.,Portuguese
Ceci revient à dire: «être perspicace.»,Portuguese
Have ideas that pierce the walls.,Portuguese
That is to say: «to be shrewd or perspicacious.»,Portuguese
"KALUKUMBI MBULU MU NTINU KO, AY ANLENDE KAN'AVUTUKA KO.",Portuguese
"Não admirem a rapidez do lobo, pois os que foram persegui-lo ainda não voltaram.",Portuguese
"Antes de dar prova do facto, um pretensioso a um título é apenas «um rei de",Portuguese
"nome e não de facto», pois, só a prova confirma o mérito e destrói a presunção.",Portuguese
«Ninguém cante vitória antes da batalha».,Portuguese
"N'admirez pas la rapidité du loup, car ceux qui sont allés à sa poursuite ne",Portuguese
sont pas encore de retour.,Portuguese
"Pour toute compétition, avant que de donner la preuve de la réalité, un préten-",Portuguese
"dant à un titre est à peine «un roi de nom et non de fait», car c'est la preuve qui",Portuguese
confirme le mérite et détruit la prétention.,Portuguese
73,Portuguese
«ll ne faut pas vendre la peau de I'ours qu'on ne Vait mis par terre» (La Fontaine).,Portuguese
"Don't admire the fox'swiftness, because those who are in pursuit of it are not",Portuguese
back yet.,Portuguese
"Before a positive proof is given, a pretender to a title is still «a king of name",Portuguese
rather than in fact» for only proof confirms a merit and destroys a pretention.,Portuguese
«Don't count your chickens before they are hatched».,Portuguese
KALUNGA YOLELA MU NTETO.,Portuguese
"No mar, banha-se só na margem.",Portuguese
Este provérbio aplica-se à familiaridade que se deve evitar,Portuguese
com as sumidades políticas ou financeiras.,Portuguese
«Fala do mar mas fica na terra»,Portuguese
«A prudência ultrapassa as outras virtudes como a vista ultrapassa os outros sen-,Portuguese
tidos» (Bion de Boristhêne).,Portuguese
«Mais vale um pequeno fogo que aquece que um grande fogo que queima» (pro-,Portuguese
vérbio escocês).,Portuguese
"A la mer, on ne se baigne qu'en marge.",Portuguese
Ce proverbe s'applique à la familiarité que fon doit éviter avec les sommités qui,Portuguese
sont au-dessus du pouvoir. La mer est accessible pour le bain à la marge.,Portuguese
«Parle de la mer mais reste sur la terre».,Portuguese
«La prudence surpasse les autres vertus comme la vue surpasse les,Portuguese
autres sens» (Bion de Bosthêne).,Portuguese
«Mieux vaut un petit feu qui réchauffe qu'un grand feu qui brúle»(proverbe,Portuguese
écossais).,Portuguese
"On the sea, people must swim on shore.",Portuguese
K is said of how people must praise prominent people and shun all familiarity,Portuguese
with them.,Portuguese
«Talk of the sea but keep the land».,Portuguese
«Prudence surpasses the other virtues as sight surpasses the other senses» (Bion,Portuguese
de Bosthene).,Portuguese
«A small fire which warms is better than a great fire which burns» (Scotch,Portuguese
proverb).,Portuguese
KA MAMONA UMOSIKO.,Portuguese
Uma situação difícil não é quinhão de um só indivíduo.,Portuguese
As dificuldades são comuns a todos. Ninguém pode se julgar ser o único a sofrer.,Portuguese
Une situation difficile n'est pas le lot d'un seul individu.,Portuguese
"Les difficultés sont communes à tous, que personne ne pense être le seul a souffrir.",Portuguese
A difficult situation is not the fate of one sole individual.,Portuguese
"Everybody experiences difficult times, nobody thinks to be the only one to suffer.",Portuguese
"KA MINWANA KO, YARWA UNKUTA WAZOLELE.",Portuguese
«A luta não será travada! É o que agrade aos medrosos.,Portuguese
"Esta máxima aplica-se a uma ameaça de luta que acaba de fracassar, facto que",Portuguese
agrada aos tímidos que não estão dispostos de serem envolvidos nela.,Portuguese
74,Portuguese
Uma luta impedida satisfaz os medrosos.,Portuguese
La lutte n'aura pas lieu! C'est aussi le souhait des peureux.,Portuguese
"Cela s'applique à une menace de lutte qui finit par échouer, fait dont se réjouis-",Portuguese
sent les timides qui ont peur de s'y engager.,Portuguese
Une lutte empêchée fait la satisfaction des poltrons.,Portuguese
There will be no fighting! That is also the wish of the timid.,Portuguese
"This saying is used when a threat of a fight has just failed, fact which is welcome",Portuguese
by the timid who are frightened of being involved in it.,Portuguese
A hindered struggle eases the fear of the timid.,Portuguese
KAMITALWANGWA KO MPUKU MIAWOLELANGA.,Portuguese
Yovo: NTAMBU KAMITALWANGWA KO MPUKU MIEWODILANGA.),Portuguese
As ratoeiras que não são controladas podem deixar apodrecer ratos.,Portuguese
"Quem não visita as suas ratoeiras, deixa apodrecer nelas seus ratos.",Portuguese
Qualquer actividade que não é controlada torna-se deficiente.,Portuguese
"Dai a expressão: «quem não controla, não dirige».",Portuguese
Les piêges qui ne sont pas contrôlés laissent pourrir du gibier.,Portuguese
"Celui qui ne visite pas ses piêges, y laisse pourrir ses rats.",Portuguese
Toute activité qui n'est pas contrôlée s'avêre déficiente.,Portuguese
"D'oú cet adage: «Qui ne contrôle pas, ne dirige pas».",Portuguese
The traps that are not seen frequently let the game get rotten.,Portuguese
"He who does not visit his traps, will find rotten rats.",Portuguese
Any activity which is not checked up on turns out deficient.,Portuguese
Hence the expression that: «He who doesn't control is not a leader».,Portuguese
"KANA ANDA BETA (WANDA) MWANA, KOKOLOLA.",Portuguese
"Yovo: KANA SEMBA = SUNGUNA) MWANA, KOKOLOLA,",Portuguese
"Se bateres ou punires a criança, consola-a.",Portuguese
"«Se da mão direita tu bates a criança, da mão esquerda aperta-a no teu coração.»",Portuguese
(Provérbio Yoruba).,Portuguese
"Si vous battez ou punissez I'enfant, consolez-le.",Portuguese
"«Si de la main droite tu fouettes I'enfant, de la main gauche presses-le sur ton",Portuguese
coeur.» (Proverbe Yoruba).,Portuguese
"If you beat or punish a child, comfort him.",Portuguese
"«If you spank your child, clasp it on your arms.» (Yoruba proverb).",Portuguese
"KANA BAKAMA MU KOKO, LENDA VULUKA, KANA BAKAMA",Portuguese
MU NWA VONZAI,Portuguese
"Se for apanhado pelos braços, poderá ser salvo, mas se for apanhado pela boca",Portuguese
é perigoso.,Portuguese
"Os erros cometidos pela boca são dificilmente perdoáveis; portanto, sejam pru-",Portuguese
dentes nas suas palavras.,Portuguese
«É melhor deslizar com o pé do que com a língua» (Ahigar).,Portuguese
«A morte € a vida estão no poder da língua» (Provérbios 18:21).,Portuguese
75,Portuguese
"Si on vous attrape par les bras, vous vous sauvez, mais si c'est par la bouche,",Portuguese
vous risquez gros.,Portuguese
Les fautes de la bouche sont plus provocatrices et impardonnables que celles des,Portuguese
"bras, soyez donc prudents dans vos paroles.",Portuguese
«Mieux vaut glisser du pied que de la langue» (Ahigar).,Portuguese
«La mort et la vie sont au pouvoir de la langue» (Proverbes 18:21).,Portuguese
"If you are caught by your arms, you can be escaped, but if you are caught by",Portuguese
"your mouth, it is dangerous.",Portuguese
The slips of the mouth are more offending than those of the arms; so be careful,Portuguese
when talking.,Portuguese
«It is better to glide with the foot than with the tongue» (Ahigar).,Portuguese
«Death and life are in the power of the tongue» (Proverbs 18:21).,Portuguese
"KANA BAKA NSENGO A MPA, EKUDI KULOZIKO.",Portuguese
"Yovo: AVO BAKA NSENGO A MPA, KULOZI KO NSENGO A NKULU.",Portuguese
"Se tiveres uma nova enxada, não deites a antiga.",Portuguese
"Se tiveres um novo amigo, não abandones o antigo.",Portuguese
"Si tu as une nouvelle houve, ne jette pas I'ancienne.",Portuguese
"Si tu fais un nouvel ami, n'abandonne pas l'ancien.",Portuguese
"If you have a new hoe, don't throw away the old one.",Portuguese
"X you have a new friend, don't forsake the old one.",Portuguese
"KANA (BAKASIKA ZANGULA, KANA KOKA UMWIVI.",Portuguese
"Se apanhares algo mostra-o, se o esconderes tu és um ladrão.",Portuguese
"Este provérbio significa que todo o be)m ganho às claras enobrece, ao passo que o",Portuguese
"bem ganho às caladas é uma batota. «Em tudo, nobreza obriga.»",Portuguese
"Si tu attrapes quelque chose, montre-le; si tu le caches, tu es un voleur.",Portuguese
"Ce proverbe signifie que tout bien gagné au grand jour ennoblit, mais que le bien",Portuguese
gagné par des moyens détournés avilit son auteur.,Portuguese
"«En tout, noblesse oblige.»",Portuguese
"If you lay hold on something, show it; if you hide it, you are a thief.",Portuguese
"This proverb means that all good, honestly won, ennobles, but all gain eamed",Portuguese
dishonestly debases.,Portuguese
"«In everything, nobleness obliges.»",Portuguese
"KANA BWA TELAMA, VO KUTELEMENE KO WENDELELE.",Portuguese
"Se caíres, levanta-te, se não te levantares, ficarás um homem derrotado.",Portuguese
"O provérbio mostra-nos que uma queda deve ser apenas uma situação passageira,",Portuguese
"pois, «caímos para nos levantar, somos repelidos para melhor combater, e dormi-",Portuguese
mos para nos acordar» (Robert Browning — in «Les Grands Ecrivains Etrangers et,Portuguese
"leur Influence dans la Littérature Française, pp.482-483).",Portuguese
"Por outro lado, é também salutar lembrarmo-nos das palavras do heroi de João",Portuguese
"Bunyan, (in the «O Peregrino»), que se exclamou contra o terrível Apolião que o",Portuguese
"tinha derribado: «Ó inimigo meu, não té alegres a meu respeito; ainda que eu",Portuguese
"tenha caido, levantar-me-ei» (Miquéas:7:8 — cf. John Bunyan, in «O Peregrino»).",Portuguese
76,Portuguese
"Dai, «cair é permitido mas é ordenado erguer-se (Prov. Russo - R.Sha).",Portuguese
«O mundo está com quem está de pé» (provérbio chinês).,Portuguese
"«Forte é que abate, mais forte é que se levanta» (provérbio francês).",Portuguese
"Si tu tombes, relêve-toi, si tu ne te relêves pas, tu deviens un homme vaincu.",Portuguese
"Ce proverbe nous montre qu'une chute doit être une situation passagêre, car,",Portuguese
"«nous tombons pour nous relever, nous sommes repoussés pour mieux combat-",Portuguese
"tre, et nous dormons pour nous réveiller» (Robert Browning — in»Les Grands",Portuguese
"Ecrivains Etrangers et leur Influence dans la Littérature Française, pp.482-483).",Portuguese
"Dautre part, il est aussi salutaire de nous rappeler les paroles du héros de John",Portuguese
"Bunyan - (in the» <le Pêlerin>, qui s'exclama contre le terrible Appolyon qui I'avait",Portuguese
"terrassé: «Ne te réjouis pas à mon sujet, mon ennemi, car si je suis tombé, je me",Portuguese
"relêverai». (Michée 7:8) (John Bunyan (in the «Le Voyage du Chrétien»). Ainsi, «il",Portuguese
est permis de tomber mais il est ordonné de se relever» (Prov. Russe — R.Sha).,Portuguese
"«Fort est qui abat, plus fort est qui se relêve» (proverbe français).",Portuguese
«Le monde est avec celui qui est debout» (proverbe chinois).,Portuguese
"If you fall, stand up, if you don't get up, you become doomed to failure.",Portuguese
"This shows us that a fall is a momentary situation,because «we fall in order to get",Portuguese
"up, we are spurned so that we can fight strongly, and we sleep so that we wake",Portuguese
up» (Robert Browning — in «Les Grands Ecrivains Etrangers et Leur Influence,Portuguese
"dans la Littérature Française, pp.482-483).",Portuguese
"Moreover, it is also salutary to recall the words of John Bunyan's hero, (in the",Portuguese
"«the Pilgrim»), who said to the dreadful Appolyon, who had thrown him down:",Portuguese
"«Rejoice not against me, O my enemy: when I fall I shail arise» (Micah 7:8 —",Portuguese
"John Bunyan, in «The Progress»).",Portuguese
"Hence, «it is allowed to fall, but ordered to stand up», (Russian proverb — R.Sha).",Portuguese
«The world is with who is up and about» (chinese proverb).,Portuguese
"«Strong is who beats, stronger is who stands up» (French proverb).",Portuguese
"KANA DYA, KANA DYA, TUBILA NSIKYANDU.",Portuguese
"Cada vez que comas, deixe uma coisa ao lado.",Portuguese
"«Guarda que comer, não guardes que fazer.»",Portuguese
«Poupar é a melhor prevenção para o futuro».,Portuguese
"En mangeant, mettez quelque chose de côté.",Portuguese
C'est le présent qui assure le futur.,Portuguese
"«Qui mange tout le soir, le lendemain ronge son pain noir.»",Portuguese
"When you eat, put something aside.",Portuguese
«The present secures the future.»,Portuguese
"KANA DYA MWAMBA NKAYI, INKAYI DIDI.",Portuguese
"Quem comeu o molho do antílope, comeu também o antilope.",Portuguese
"Quem praticar um pecadilho, comete um pecado, pois, em termo de importância,",Portuguese
"não há pequenos e grandes pecados. Logo: «quem boa cama fizer, nela se deita».",Portuguese
Qui a mangé la soupe de I'antilope a mangé aussi V'antilope.,Portuguese
"Qui a pratiqué une peccadille, a consornmé le péché même, car, en terme d'im-",Portuguese
"portance, il n'existe pas de petits et grands péchés, et pour cela: «comme on fait",Portuguese
son lit on se couche».,Portuguese
77,Portuguese
"He who ate the gravy of an antilope, he ate the very antilope.",Portuguese
"He who made a peccadillo has sinned, for a peccadillo is a sin also.",Portuguese
"Small and great sins don't exist, hence «as we make our bed, so must we lie».",Portuguese
"KANA DIBWA MPAKA, DIWUTA MBIMBA, YUVULA MBUTA.",Portuguese
"Quando estiveres em sérios apuros, consulta um velho.",Portuguese
"Em caso de uma grande dificuldade, recorre a um mais velho para te mostrar,",Portuguese
"pelos seus conselhos, como sair deste imbróglio.",Portuguese
"Lorsque tu te confrontes avec une grande difficulté, consulte un Vieux.",Portuguese
"En cas d'une situation difficile, consulte un homme sage pour te montrer, par ses",Portuguese
"conseils, comment en sortir.",Portuguese
"If you get into great trouble, ask the advice of an old man.",Portuguese
"In case of a great danger, have recourse to a skilled man to help you get over.",Portuguese
"KANA KAILA NAN'KUSU, KAILA NAMBENDE.",Portuguese
"Se oferecer ao rato-n'kusu, ofereça também ao rato-mbende.",Portuguese
"Na atribuição dos favores, não se deve preferir uns protegidos em detrimento dos",Portuguese
"outros, pois não se sabe quais deles lhos retribuirão melhor do que outros. Por-",Portuguese
"tanto, deve-se «jogar com o pau de dois bicos.» ,",Portuguese
"Quand vous donnez au rat-n'kusu, donnez aussi au rat-mbende.",Portuguese
"Dans V'attribution des faveurs, on ne doit pas préférer certains protégés au détri-",Portuguese
"ment d'autres, car Ion ne sait jamais qui, mieux que d'autres vous les rétribue-",Portuguese
ront Il faut en cela «ménager la chêvre et le chou.»,Portuguese
"If you give to the rat-n'kusu, give also to the rat-mbende.",Portuguese
"In the attribution of favors, you must not prefer some protected to anothers, for,",Portuguese
no one knows for sure which of them will requite you these favours better than,Portuguese
"the others. Hence, «one must sit on the fence.»",Portuguese
"KANA KALA NGEYE MOSI, YUVULA MBUNDU AKU, AVO À OLE LUNA",Portuguese
LUYUVUDYANA.,Portuguese
"Se estiveres sozinho, consulta o teu coração; se estiverdes dois, tomai conselho",Portuguese
um do outro.,Portuguese
«Dois conselhos valem mais do que um».,Portuguese
"Si tu es seul, consulte ton coeur; si vous êtes deux, prenez conseil Iun de Vautre.",Portuguese
"«Deux avis valent mieux qu'un».,",Portuguese
"K you are alone, take counsel of your pillow; if you are two, put heads together.",Portuguese
«Two opinions are better than one».,Portuguese
"KANA KALA YE NGANGU, KU KIKUNDIDIKI KO, AKWA NGANGU A",Portuguese
ENGI ENA. IDIANO UKISAKIDIKA KANSI KUKIVWEZI KO.,Portuguese
"Se fores inteligente, não seja vaidoso, pois os homens inteligentes são legião.",Portuguese
"Por isso, humilha-te sem contudo te desprezar.",Portuguese
«Diante da honra vai a humilidade» (Provérbios 15:33).,Portuguese
"«Qualquer que se enaltece será humiliado, e aquele que se humilia será exalta-",Portuguese
do» (Lucas 14:11).,Portuguese
78,Portuguese
"Si tu es intelligent, ne sois pas vaniteux, car les hommes intelligents sont légion.",Portuguese
"Humilie-toi, sans cependant te mépriser.",Portuguese
«Vhumilité précêde la gloire» (Provérbios 15:33).,Portuguese
"«Qui s'élêve sera abaissé, et qui s'abaissa será élevé» (Lucas 14:11).",Portuguese
"If you are intelligent, don't be vainglorious, because intelligent people are",Portuguese
"legion. Hence, humiliate you without however debasing yourself.",Portuguese
«Humility precedes glory» (Proverbs 15:33).,Portuguese
"«Everyone who makes himself great will be humbled, and everyone who hum-",Portuguese
bles himself will be made great» (Luke 14:11).,Portuguese
"KANA KA NKATA IBWIDI KO, E VUNDU MPE VA KITOMENE Yovo IVA",Portuguese
KIKANI.,Portuguese
"Mesmo se almofadinha não lhe caísse, era também o lugar em",Portuguese
que queria descansar do fardo.,Portuguese
"«Quando o operário é mau, nenhuma ferramenta presta» ou «os maus operários",Portuguese
queixam-se sempre das suas ferramentas».,Portuguese
"Si même le coussinet n'était pas tombé, c'est aussi le lieu oú Von voudrait se",Portuguese
reposer du fardeau. -,Portuguese
"«A méchant ouvrier, point de bon outil» ou «les mauvais ouvriers se plaignent",Portuguese
toujours de leurs outils».,Portuguese
"Even if the cushion did not fall down, it was also the resting place from the",Portuguese
burden.,Portuguese
"«To a bad wotker, no good tool» or «a bad worker blames his tools».",Portuguese
"KANA KATULA MBELE VA MOKO MA MWANA, VINGISA NTI.",Portuguese
"Se tirar uma faca da mão de uma criança, substitua-lhe um pau.",Portuguese
"A acção de total privação gera desespero, a troca de uma outra coisa alivia a pena.",Portuguese
"Si vous retirez un couteau des mains d'un enfant, substituez-lui un bâton.",Portuguese
La privation provoque le désespoir tandis que la substitution d'une autre chose,Portuguese
soulage la peine.,Portuguese
"If you take a knife away from a child's hands, replace it with a stick.",Portuguese
Privation generates despair while substitution of another element alleviates the,Portuguese
pain. ',Portuguese
"KANA KIWANA, DILA KYO.",Portuguese
"Se um bem acontece enquanto estás ainda vivo, aproveita-te dele.",Portuguese
O provérbio aconselha de tirarmos proveito de tudo quanto é nosso por direito,Portuguese
"quando isso acontece em devido tempo, enquando vivemos.",Portuguese
«Tudo está bem que acontece no seu tempo» (Chilon de Sparte).,Portuguese
"Si un bien se présente de ton vivant, tires-en profit.",Portuguese
Ce proverbe nous conseille de tirer profit de tout ce qui nous revient de plein,Portuguese
"droit, lorsque ceci arrive en son temps, pendant notre existence.",Portuguese
«Tout est bien qui vient en son temps» (Chilon de Sparte).,Portuguese
"If something of good occurs in your lifetime, reap profit from it.",Portuguese
79,Portuguese
This saying advises us to take advantage of all that is rightly ours when it occurs,Portuguese
in due time during our existence.,Portuguese
«All is good that comes in due time» (Chiron of Sparte).,Portuguese
"KANA KIWUNIKINA KITONDELE (KIZOLELE), KANA KIKUFUINI",Portuguese
KITININI.,Portuguese
"Quem te farejar quer-te, quem te repugnar odeia-te.",Portuguese
"O provérbio significa que quem te aceita é teu amigo, mas quem te rejeita consi-",Portuguese
dera-se teu inimigo:,Portuguese
«Não te agarres àquele que não se agarra a ti» (Prov. Árabe - R.Sha),Portuguese
"Celui qui vous flaire vous aíme, celui qui vous répugne vous déteste.",Portuguese
"Qui t'accepte te veux, qui te rejette te hait.",Portuguese
«Ne t'attache pas à celui qui ne s'attache pas à toi» (Prov. Arabe — R.Sha).,Portuguese
What scents on you likes you; what sniffs away from you hates you.,Portuguese
He who accepts you likes you whereas he who scorns you hates you.,Portuguese
«Don't cling to anyone who does not cling to you» (Arabish prov. — R.Sha).,Portuguese
"KANA KUMP'E NKISI, KUMBA MPE E NGANGA.",Portuguese
"Se admiras a força do feitiço, admira também o feiticeiro.",Portuguese
"Variante: Se admiras o remédio, admira também o médico ou o curandeiro.",Portuguese
O provérbio significa que não basta reconhecer um facto talentoso mas também,Portuguese
"render homenagem ao seu autor, pois o efeito, tão grandioso que possa parecer,",Portuguese
"não deve eclipsar a causa. Por isso, «não devemos esquecer o doador com o pra-",Portuguese
zer da dádiva».,Portuguese
"(Provérbio. Umbundu). Além disso, «a dádiva sem o doador é nula» e não pode",Portuguese
haver dádiva sem um recebedor» (Lowell — citado por Dr.Emest Holmes — in,Portuguese
"«The Science of Mind, cap. XVII: 280»).",Portuguese
"Si tu admires la force du fétiche, admire aussi le féticheur.",Portuguese
"Variante: Si tu admires le remêde, admire aussi le guérisseur.",Portuguese
"Ce proverbe signifie que ce n'est pas suffisant de reconnaitre un fait talentueux,",Portuguese
"mais aussi de rendre hommage à son auteur, car l'effet, aussi grand qu'il paraisse,",Portuguese
"ne doit pas éclipser la cause. Pour cela, «avec le plaisir d'un don, nous ne devons",Portuguese
"pas en oublier le donateur» (prov.Umbundu). D'autre part, «le don sans le dona-",Portuguese
"teur est vide, et il ne peut pas y avoir un don sans un receveur» (Lowell - cité par",Portuguese
Dr.Emest Holmes - in The Science of Mind - chap. XVI. 280).,Portuguese
"If you admire the fetish, you must admire the fetishist too.",Portuguese
"Or if you admire the remedy, admire also the physician or the healer.",Portuguese
This proverb means that it is not enough to recognize a talented fact but to pay,Portuguese
"also tribute to its author, because the effect, though important may it be, must",Portuguese
"not eclipse its cause. (Lowell, quoted by Ernest).",Portuguese
"Hence, «with the pleasure of a gift, we must not forget the giver» (Umbundu",Portuguese
proverb).,Portuguese
"Morever, «the gift without the giver is bare, and there can be no gift without a",Portuguese
"receiver» (Lowell, quoted by Dr. Emest Holmes in The Science of Mind, chap.",Portuguese
XVII: 280).,Portuguese
8o,Portuguese
"KANA KUNENGE, KIA KAKA KUKIA, Yovo: KANA KUZINGIDI KIA",Portuguese
KAKA KU KIA.,Portuguese
"Ainda que a noite demore muito tempo, amanhã será um outro dia.",Portuguese
«Não há uma noite que dure sempre».,Portuguese
"Bien que la nuit se prolonge encore, demain il fera jour.",Portuguese
«Il ny a pas de nuit qui dure toujours».,Portuguese
"Even though the night lasts still, tomorrow will be another day.",Portuguese
«There is no night without tomorrow».,Portuguese
"KANA LANDA LAWU VWATA, VO KUVWETE KO NGEYE MPE",Portuguese
AYIKIDI LAWU.,Portuguese
"Se perseguires um maluco, veste-te, senão serás apelidado também de maluco.",Portuguese
"«Quem uivar com os lobos, assemelha-se a eles».",Portuguese
"Si tu poursuis un fou, habille-toi, sinon tu seras appelé fou aussi.",Portuguese
"«Qui hurle avec les ioups, devient loup aussi».",Portuguese
"If you pursue a fool, get dressed, otherwise you'd be called fool too.",Portuguese
«A man is known by the company he keeps».,Portuguese
"KANA LANDA MUNTU AMBOTE, NGEYE MPE KITUKIDI MUNTU AMBOTE.",Portuguese
"Se andares com os bons, tornar-te-ás bom também.",Portuguese
"«Diz-me com quem andas, dir-te-ei as manhas que tens».",Portuguese
«Chega-te aos bons e serás bom».,Portuguese
"Si tu hantes les bons, tu seras bon comme eux.",Portuguese
«Dis-moi qui tu hantes et je te dirai qui tu es».,Portuguese
"If you go with good people, you will become good too.",Portuguese
"«Tell me what company you keep, and I'll tell you who you are».",Portuguese
"KANA LANDA NDOKI, NGEYE MPE SE UNDOKI; KANA LANDA LAU,",Portuguese
NGEYE MPE KITUKIDI LAU.,Portuguese
"Se seguires um bruxo, tu te tornas também bruxo; se seguires um maluco, tu te",Portuguese
assemelhas também a ele.,Portuguese
"«Diz-me com quem andas, dir-te-ei as manhas que tens».",Portuguese
"Si tu suis un sorcier, tu deviens sorcier aussi; si tu suis un fou, tu deviens aussi",Portuguese
un fou.,Portuguese
"«Dis-moi qui tu hantes, je te dirai qui tu es».",Portuguese
